geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r4	d14_r7	d14_r8	d14_r9	d14_r10	d28_r8	d28_r14
ENSG00000231867.1	AP001625.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000273027.1	AL844908.2	lncRNA	sense_intronic	1.08605	0.1	0.1	1.23793	0.1	0.1	1.02698	0.1	1.21756
ENSG00000227698.1	AP001619.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000276633.1	AJ011931.1	lncRNA	sense_intronic	0.1	0.163279	0.1	0.1	0.1	0.1	0.1	0.1	0.212763
ENSG00000271127.1	AP000526.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000272872.1	AP000525.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000223692.1	DIP2A-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	1.12695	0.1	0.1	0.1
ENSG00000279987.1	AC008103.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.774166
ENSG00000273164.1	DGCR10	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000235445.1	AC016027.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000234913.1	AC016027.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000273311.1	DGCR11	lncRNA	sense_intronic	0.82883	0.881715	0.1	0.184457	0.863242	0.351455	0.920165	0.297595	0.555268
ENSG00000281530.1	AC004461.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000273343.1	AC007663.4	lncRNA	sense_intronic	0.821886	0.1	0.830405	1.79542	0.836107	4.31622	0.752053	2.94713	0.904267
ENSG00000272954.1	AP000553.2	lncRNA	sense_intronic	1.08535	2.86942	1.04767	1.19017	0.1	0.1	0.1	0.1	0.1
ENSG00000230947.2	AP000356.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000272977.1	AL008721.2	lncRNA	sense_intronic	0.444578	0.23612	0.1	0.1	0.278263	0.376345	0.742851	0.1	0.686623
ENSG00000272858.1	Z93930.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000232545.1	AC253536.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	1.97251	0.1	0.1
ENSG00000235786.1	ZNRF3-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000273216.1	AC002059.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000273350.1	AC004832.5	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	1.42596	0.1	0.1	0.1
ENSG00000272689.1	AC004832.4	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	2.37156	0.1	0.1
ENSG00000234208.1	AC005529.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000223831.1	AC005006.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000268818.2	AL049747.1	lncRNA	sense_intronic	0.1	0.1	0.495896	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000232081.1	LARGE-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000237862.1	Z94160.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.224074	0.1	0.1	0.1
ENSG00000229955.1	Z98749.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	1.04515	0.1	0.946149	0.1	0.1
ENSG00000273096.1	AL021707.8	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000270083.1	AL021878.2	lncRNA	sense_intronic	3.00798	1.35342	1.52459	1.72221	3.1498	1.66248	1.40592	0.1	1.77083
ENSG00000230922.1	AL079301.1	lncRNA	sense_intronic	0.486168	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000273353.1	AL008718.3	lncRNA	sense_intronic	0.1	2.30408	2.46025	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000279175.1	AL033543.1	lncRNA	sense_intronic	0.479544	0.716038	0.91172	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000235111.1	Z97192.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000280384.1	FP325332.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.231929	0.1	0.1	0.1	0.249362
ENSG00000269894.1	AC018809.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.973	0.924938	0.1	2.50884	1.58482	0.1
ENSG00000236999.1	ATP2B2-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000224771.1	ATP2B2-IT2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000272477.1	AC144521.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000224822.1	THRB-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000261572.1	AC097639.1	lncRNA	sense_intronic	0.196713	0.176282	0.200423	0.67434	0.826692	0.869133	0.368324	1.06457	0.226612
ENSG00000214773.1	AC112512.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.37671	0.1	0.1	0.1	0.1
ENSG00000235908.1	RHOA-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000213600.3	U73169.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000265992.1	ESRG	lncRNA	sense_intronic	504.483	532.704	544.528	4.18116	5.51491	4.33455	6.3761	0.722474	1.3509
ENSG00000281708.1	ERC2-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000242094.1	FOXP1-IT1	lncRNA	sense_intronic	0.136082	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000272610.1	MAGI1-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.183986	0.1	0.1	0.320185	0.1
ENSG00000270059.1	AC121493.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	3.59813	0.1
ENSG00000241596.1	AC092468.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000203644.3	AC083799.1	lncRNA	sense_intronic	4.58155	5.73935	2.76822	5.47417	3.28261	5.27484	5.06209	5.83661	5.00093
ENSG00000250170.1	RASA2-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000248773.1	AC108727.1	lncRNA	sense_intronic	0.1	0.1	0.1	2.3762	0.1	0.1	0.1	3.86337	0.1
ENSG00000240888.1	AC131210.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000241985.1	WWTR1-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000214919.3	AC104472.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.347306	0.1	0.1	0.1	0.1
ENSG00000271778.1	AC080013.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	1.0751	0.1	0.1	0.1
ENSG00000242795.2	AC007849.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000244738.1	AC026316.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000235943.1	TMEM212-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000223941.5	LINC01014	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000229325.1	ACAP2-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.14195
ENSG00000230732.4	AC016949.1	lncRNA	sense_intronic	0.1	0.1	0.651261	0.1	0.1	0.351418	0.1	0.1	0.1
ENSG00000275426.1	AC253576.2	lncRNA	sense_intronic	0.1	0.1	0.1	1.85195	0.1	3.61718	0.1	0.1	0.1
ENSG00000254094.1	AC078852.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	1.07405	0.1	0.1	0.1	0.1
ENSG00000253399.1	AC078852.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000248399.1	AL645924.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000248221.1	STX18-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000258507.1	AC116612.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000248228.1	SLIT2-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249341.1	AC124017.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.306138	0.1	0.1	0.1	0.1	0.1
ENSG00000248494.1	LNX1-AS2	lncRNA	sense_intronic	0.1	0.1	0.701098	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249706.1	AC105384.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000250223.1	LINC01216	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000251219.1	LINC01217	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000251636.1	LINC01218	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249885.1	ARHGEF38-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000270426.1	AC099343.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.722062	0.1	0.1	1.21402	0.781346
ENSG00000248266.1	AC108142.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000248206.1	AC074194.1	lncRNA	sense_intronic	0.1	0.582863	0.1	0.1	1.36912	0.1	0.1	0.1	0.1
ENSG00000250001.1	AC027335.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253104.1	AC139497.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000248624.1	AC022447.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249114.1	AC022447.5	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249688.1	AC022447.6	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000234553.1	AC022431.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249057.1	MAST4-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000236447.2	ATG10-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000251023.1	AC114980.1	lncRNA	sense_intronic	0.1	0.242425	0.547774	1.49887	0.563076	0.867332	0.629675	0.488698	0.149427
ENSG00000270133.1	AC025766.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	1.41765	0.1	0.1	0.1	0.1
ENSG00000250472.1	TRIM36-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000251456.1	AC113398.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000248634.1	AC008588.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000250069.1	AC011379.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249605.1	AC008652.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000271724.1	AC011396.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000273557.1	AC008781.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253297.1	AC008627.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000249553.1	PPP2R2B-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000230789.1	ARHGAP26-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253357.1	AC008708.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254011.1	AC011333.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000251666.1	ZNF346-IT1	lncRNA	sense_intronic	0.1	0.567205	0.1	0.1	0.1	2.04662	0.1	0.1	0.1
ENSG00000245688.1	AC008659.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000224707.1	E2F3-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000225092.2	AL355336.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.278785
ENSG00000204528.3	PSORS1C3	lncRNA	sense_intronic	0.80005	0.705388	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000223837.2	AL645941.1	lncRNA	sense_intronic	2.14912	0.1	0.1	0.1	0.1	2.30084	0.1	0.1	0.1
ENSG00000236075.1	AL359475.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000236996.1	MLIP-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000227602.1	AL031779.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000233844.1	KCNQ5-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000226089.2	AL122017.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000232031.1	AL078599.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000269919.1	AL022067.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000237321.1	AL354936.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000272472.1	AL512283.1	lncRNA	sense_intronic	0.430337	0.1	0.43982	0.477136	1.34116	0.1	0.807939	0.1	0.484022
ENSG00000229276.1	REV3L-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000232891.1	AL450344.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000224029.1	AL450344.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000233496.1	SYNJ2-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000235086.1	FNDC1-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000232082.1	RPS6KA2-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000224417.2	AL606970.1	lncRNA	sense_intronic	0.153782	0.1	0.1	0.1	0.1	0.163888	0.1	0.1	0.1
ENSG00000223942.1	AL590302.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	3.1831	2.00082
ENSG00000266896.1	AL354892.3	lncRNA	sense_intronic	0.1	0.333571	0.762516	0.823846	0.773006	0.797927	1.37114	0.661472	0.1
ENSG00000284615.1	AL078582.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000237738.1	RNF216-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000270182.1	AC004080.4	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000285081.1	AC004593.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.281355	0.1
ENSG00000230751.1	AC007036.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000230539.1	AOAH-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000227658.1	AC005160.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000181211.1	HECW1-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000226824.6	AC006001.2	lncRNA	sense_intronic	2.72629	0.801165	0.904624	1.00883	0.1	0.1	3.34051	0.1	0.1
ENSG00000274080.1	AC005089.1	lncRNA	sense_intronic	0.1	0.115735	0.1	0.1	0.1	0.14087	0.245561	0.236505	0.147318
ENSG00000285892.1	AC006043.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000228540.1	AC073326.1	lncRNA	sense_intronic	0.1	0.1	0.1	1.07807	0.1	0.1	0.1	0.1	0.1
ENSG00000282859.1	AC003992.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.91789	0.1
ENSG00000214188.9	ST7-OT4	lncRNA	sense_intronic	0.1	0.839443	0.316463	0.1	0.1	0.1	0.288856	0.1	4.02277
ENSG00000270157.1	AC004918.3	lncRNA	sense_intronic	1.44277	0.43119	0.1	1.06058	2.97799	0.509936	0.443496	2.55698	1.06568
ENSG00000230190.1	AC005518.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000272219.1	AC005072.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.232888	0.1	0.1	0.1
ENSG00000231515.1	AC006003.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000272812.1	AC004908.2	lncRNA	sense_intronic	2.3676	0.1	1.18763	1.32082	0.1	1.27334	1.12526	0.1	0.1
ENSG00000254207.1	AC100797.1	lncRNA	sense_intronic	0.1	1.59463	0.1	0.1	0.1	0.1	1.71636	0.1	0.1
ENSG00000269918.1	AF131215.6	lncRNA	sense_intronic	0.408899	2.38488	1.65366	2.50821	2.77646	2.19898	1.33966	2.57475	1.82866
ENSG00000255310.2	AF131215.5	lncRNA	sense_intronic	1.71334	1.74124	2.16534	1.20004	2.24084	1.38505	1.80481	1.93681	2.15603
ENSG00000254936.4	AF131215.4	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.258709	0.1	0.1
ENSG00000254556.1	AF131215.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000269899.1	AC025857.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	5.26517	0.1	0.1
ENSG00000255076.2	AC084838.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000279932.1	AP006248.4	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253142.1	AC037441.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253430.1	AC011726.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	1.06632	0.1	0.1	0.1	0.1
ENSG00000254362.1	AC011726.3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254370.1	AC025871.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000259196.1	HMBOX1-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000259366.1	AC108449.2	lncRNA	sense_intronic	2.22148	2.97213	0.1	4.87858	5.75645	2.35039	5.14315	0.1	1.22516
ENSG00000253162.1	AC026991.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253414.2	AC124067.2	lncRNA	sense_intronic	0.1	0.865486	0.1	0.1	0.1	1.01306	0.892514	0.1	0.1
ENSG00000253974.5	NRG1-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254049.1	NRG1-IT3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253838.1	AC007991.2	lncRNA	sense_intronic	0.1	533.995	370.531	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253509.1	AC104393.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253586.1	AC067817.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253849.1	AC090539.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000269924.1	AC024451.4	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.633172	0.1	0.1	0.1	0.1
ENSG00000253475.1	AC103769.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000271555.1	AC113139.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254325.2	AC018607.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254048.1	AC105150.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254330.1	AC104232.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253726.1	AC013562.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000237061.1	AC100823.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000272518.1	AC036214.2	lncRNA	sense_intronic	0.1	0.1	0.426493	0.478707	0.449587	0.459096	0.402593	0.772458	0.1
ENSG00000253681.1	AC013509.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000270077.1	AP003117.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.876987	0.1	0.1	0.1
ENSG00000253878.5	AC087752.3	lncRNA	sense_intronic	2.21523	1.01282	1.15702	1.27577	2.40949	1.13945	1.60458	0.1	0.1
ENSG00000179577.3	AP003471.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254141.1	AC103853.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253622.1	AC027419.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253372.5	AC016405.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.32149	0.1
ENSG00000253532.1	AC107909.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253259.1	AC103726.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000280543.1	ASAP1-IT2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.333062	0.1
ENSG00000270137.1	AF230666.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000282164.3	PEG13	lncRNA	sense_intronic	0.31379	0.489161	0.320782	0.1	0.1	0.336985	0.14452	0.559397	0.637109
ENSG00000181097.5	BREA2	lncRNA	sense_intronic	2.23877	0.361169	1.03029	0.1	0.1	0.218517	0.190166	0.367509	0.232555
ENSG00000230001.1	AL359095.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000224972.1	AL513412.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000226403.1	AL392089.1	lncRNA	sense_intronic	0.1	0.1	1.68082	0.1	1.71887	0.1	0.1	0.1	0.1
ENSG00000228115.1	AL161725.2	lncRNA	sense_intronic	0.1	0.1	0.1	1.52531	0.1	1.48955	0.1	0.1	0.1
ENSG00000266446.1	AL449423.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000235389.2	AL583805.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000234740.1	AL162386.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	1.20178	0.1	0.1
ENSG00000229019.1	AL161457.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000274421.1	AL162390.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.33335	0.1	0.1
ENSG00000229587.2	AL158825.2	lncRNA	sense_intronic	0.1	0.1	1.26765	1.38181	0.1	0.1	1.16537	0.1	1.42587
ENSG00000224945.1	AL353150.1	lncRNA	sense_intronic	14.1022	13.7134	11.1119	13.3538	16.0157	16.2372	15.7115	8.5775	11.0473
ENSG00000236709.1	DAPK1-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
